passenger_count,trip_distance,RatecodeID,total_amount,trip_duration,pickup_borough_Brooklyn,pickup_borough_EWR,pickup_borough_Manhattan,pickup_borough_Queens,pickup_borough_Staten Island,pickup_borough_Unknown,dropoff_borough_Brooklyn,dropoff_borough_EWR,dropoff_borough_Manhattan,dropoff_borough_Queens,dropoff_borough_Staten Island,dropoff_borough_Unknown,payment_type
1,15.05,1.0,48.05,39.7,False,False,False,True,False,False,False,False,False,True,False,False,0
1,1.4,1.0,11.8,7.883333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,3.91,1.0,19.8,22.933333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,2.18,1.0,15.3,16.483333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,5.2,1.0,26.3,34.05,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.55,1.0,9.8,12.05,False,False,False,False,False,False,False,False,False,False,False,False,0
1,2.5,1.0,15.8,16.616666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
4,4.8,1.0,30.8,31.5,False,False,True,False,False,False,False,False,True,False,False,False,0
2,3.51,1.0,19.8,24.65,False,False,True,False,False,False,False,False,True,False,False,False,0
5,2.27,1.0,16.8,19.55,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.23,1.0,10.3,6.966666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
1,16.85,2.0,81.8,21.716666666666665,False,False,False,True,False,False,False,False,True,False,False,False,0
1,0.8,1.0,6.8,6.25,False,False,False,True,False,False,False,False,False,True,False,False,0
1,1.0,1.0,13.8,16.283333333333335,False,False,False,False,False,True,False,False,True,False,False,False,0
2,17.66,2.0,63.1,41.516666666666666,False,False,False,True,False,False,False,False,True,False,False,False,0
2,2.04,1.0,12.3,8.75,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.0,1.0,9.8,7.6,False,False,True,False,False,False,False,False,True,False,False,False,0
2,16.73,2.0,59.35,39.71666666666667,False,False,True,False,False,False,False,False,False,True,False,False,0
1,1.0,1.0,10.3,5.75,False,False,True,False,False,False,False,False,True,False,False,False,0
1,2.85,1.0,16.8,18.316666666666663,False,False,True,False,False,False,False,False,True,False,False,False,0
1,3.47,1.0,18.8,21.433333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.43,1.0,13.3,13.6,False,False,True,False,False,False,False,False,True,False,False,False,0
0,1.7,1.0,11.3,11.233333333333333,False,False,False,False,False,False,False,False,False,False,False,False,0
2,1.22,1.0,11.3,8.066666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
2,6.47,1.0,30.8,35.166666666666664,False,False,True,False,False,False,True,False,False,False,False,False,0
1,10.3,1.0,31.8,27.1,False,False,False,True,False,False,False,False,False,True,False,False,0
1,0.0,3.0,20.3,0.1,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.1,1.0,8.8,5.35,False,False,False,False,False,True,False,False,True,False,False,False,0
1,1.1,1.0,10.8,6.516666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
1,2.39,1.0,15.8,17.133333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
3,2.13,1.0,13.8,13.266666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
1,3.48,1.0,24.8,33.583333333333336,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.79,1.0,8.8,6.0,False,False,True,False,False,False,False,False,True,False,False,False,0
1,3.94,1.0,20.85,10.633333333333333,False,False,True,False,False,False,False,False,False,True,False,False,0
1,2.5,1.0,16.3,17.6,False,False,True,False,False,False,False,False,True,False,False,False,0
1,13.3,1.0,45.6,22.316666666666663,False,False,False,True,False,False,False,False,False,False,False,False,0
1,1.15,1.0,10.3,7.866666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.0,1.0,6.3,6.616666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
5,5.48,1.0,38.3,58.766666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
1,7.88,1.0,24.8,16.383333333333333,False,False,False,True,False,False,False,False,False,True,False,False,0
1,0.84,1.0,8.8,7.45,False,False,True,False,False,False,False,False,True,False,False,False,0
1,6.7,1.0,24.3,18.58333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
1,5.32,1.0,30.1,19.683333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
3,4.6,1.0,19.8,17.483333333333334,False,False,True,False,False,False,True,False,False,False,False,False,0
2,17.77,2.0,63.1,25.666666666666668,False,False,False,True,False,False,False,False,True,False,False,False,0
1,3.46,1.0,19.8,23.95,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.8,1.0,8.3,2.65,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.59,1.0,8.3,4.933333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,18.89,2.0,61.05,52.45,False,False,False,True,False,False,False,False,True,False,False,False,0
1,6.93,1.0,30.3,30.55,False,False,True,False,False,False,False,False,True,False,False,False,0
1,3.8,1.0,15.55,13.166666666666666,False,False,False,True,False,False,False,False,False,True,False,False,0
1,1.36,1.0,11.8,8.666666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.9,1.0,14.8,13.25,False,False,True,False,False,False,False,False,True,False,False,False,0
3,2.66,1.0,19.3,24.08333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.8,1.0,8.8,5.2,False,False,True,False,False,False,False,False,True,False,False,False,0
1,2.48,1.0,14.8,14.533333333333331,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.18,1.0,13.3,12.083333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.14,1.0,9.8,7.266666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
2,2.0,1.0,22.1,15.133333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
1,4.82,1.0,19.8,12.166666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
1,2.5,1.0,12.8,9.666666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
1,2.2,1.0,13.8,10.583333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.23,1.0,11.3,8.933333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.98,1.0,8.8,5.15,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.99,1.0,10.8,8.316666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
1,8.92,1.0,36.35,18.633333333333333,False,False,True,False,False,False,False,False,False,True,False,False,0
1,1.87,1.0,12.8,11.0,False,False,True,False,False,False,False,False,True,False,False,False,0
2,6.27,1.0,30.3,34.333333333333336,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.85,1.0,9.3,9.316666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.76,1.0,11.8,9.0,False,False,False,False,False,True,False,False,False,False,False,True,0
0,0.2,1.0,7.8,3.316666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
1,8.36,1.0,27.55,23.633333333333333,False,False,False,True,False,False,True,False,False,False,False,False,0
2,0.6,1.0,8.3,2.816666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.66,1.0,8.3,4.716666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
2,3.89,1.0,19.3,19.55,False,False,True,False,False,False,False,False,True,False,False,False,0
5,0.48,1.0,7.3,2.933333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
1,3.37,1.0,16.8,16.4,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.0,5.0,63.4,0.1,False,False,False,False,False,True,False,False,False,False,False,True,0
2,0.94,1.0,11.3,10.55,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.6,1.0,11.8,10.45,False,False,True,False,False,False,False,False,True,False,False,False,0
4,1.83,1.0,12.3,9.716666666666669,False,False,True,False,False,False,False,False,True,False,False,False,0
3,5.5,1.0,25.3,28.116666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.1,1.0,9.8,4.8,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.41,1.0,12.3,10.3,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.29,1.0,9.8,6.4,False,False,True,False,False,False,False,False,True,False,False,False,0
2,0.43,1.0,8.3,4.383333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.5,1.0,7.8,5.1,False,False,True,False,False,False,False,False,True,False,False,False,0
1,15.18,3.0,80.05,31.566666666666663,False,False,True,False,False,False,False,True,False,False,False,False,0
1,0.03,1.0,5.8,0.7333333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
1,5.58,1.0,22.3,20.28333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
3,0.7,1.0,9.3,5.4,False,False,False,False,False,True,False,False,True,False,False,False,0
1,18.1,1.0,90.55,82.7,False,False,True,False,False,False,False,False,False,True,False,False,0
2,0.74,1.0,11.3,8.6,False,False,True,False,False,False,False,False,True,False,False,False,0
0,1.3,1.0,11.3,9.016666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
2,2.23,1.0,13.8,12.083333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.0,1.0,6.8,5.383333333333334,False,False,False,False,False,True,False,False,False,False,False,True,0
4,1.58,1.0,18.8,24.23333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
2,14.16,1.0,48.55,55.18333333333333,False,False,False,True,False,False,True,False,False,False,False,False,0
1,2.2,1.0,15.8,18.266666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.18,1.0,10.3,6.466666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
2,4.01,1.0,16.8,12.516666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.48,1.0,4.8,2.6,False,False,False,True,False,False,False,False,False,True,False,False,0
1,2.15,1.0,12.3,7.633333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.37,1.0,7.3,3.633333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.22,1.0,10.3,7.45,False,False,True,False,False,False,False,False,True,False,False,False,0
4,22.2,2.0,67.6,67.31666666666666,False,False,False,True,False,False,False,False,True,False,False,False,0
3,2.26,1.0,13.8,13.066666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
1,2.75,1.0,15.3,12.533333333333331,False,False,True,False,False,False,False,False,True,False,False,False,0
1,3.78,1.0,18.3,16.233333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.01,1.0,10.3,6.533333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
2,1.9,1.0,12.8,12.4,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.81,1.0,13.8,16.0,False,False,True,False,False,False,False,False,True,False,False,False,0
1,2.11,1.0,14.8,14.8,False,False,True,False,False,False,False,False,True,False,False,False,0
1,3.78,1.0,19.3,18.15,False,False,True,False,False,False,False,False,True,False,False,False,0
2,0.0,1.0,5.05,0.1,False,False,False,True,False,False,False,False,False,True,False,False,0
1,1.74,1.0,12.3,11.65,False,False,True,False,False,False,False,False,True,False,False,False,0
1,3.21,1.0,17.3,15.983333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.29,1.0,6.3,1.25,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.22,1.0,15.3,18.883333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.73,1.0,8.8,4.566666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
1,4.64,1.0,20.8,18.1,False,False,True,False,False,False,False,False,True,False,False,False,0
1,11.6,1.0,68.55,53.78333333333333,False,False,True,False,False,False,False,False,False,True,False,False,0
2,0.92,1.0,8.3,2.183333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.1,1.0,10.8,9.5,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.1,1.0,12.3,9.766666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.56,1.0,7.3,10.35,False,False,False,False,False,True,False,False,True,False,False,False,0
1,1.7,1.0,14.3,15.383333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
6,4.94,1.0,17.3,16.633333333333333,False,False,True,False,False,False,False,False,False,False,False,False,0
1,0.8,1.0,8.3,4.933333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
2,1.9,1.0,12.8,12.4,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.0,1.0,9.8,5.35,False,False,True,False,False,False,False,False,True,False,False,False,0
1,3.3,1.0,19.3,19.516666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
2,2.2,1.0,15.8,15.866666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.17,1.0,9.3,4.966666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.22,1.0,15.8,19.85,False,False,True,False,False,False,False,False,True,False,False,False,0
0,6.3,1.0,25.8,21.916666666666668,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.99,1.0,12.3,14.783333333333331,False,False,True,False,False,False,False,False,True,False,False,False,0
1,6.2,1.0,24.3,19.266666666666666,False,False,True,False,False,False,False,False,False,True,False,False,0
1,1.04,1.0,11.8,11.416666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
2,1.5,1.0,14.8,16.466666666666665,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.4,1.0,11.8,7.883333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
2,16.3,1.0,46.55,26.53333333333333,False,False,False,True,False,False,True,False,False,False,False,False,0
1,2.86,1.0,17.3,19.1,False,False,True,False,False,False,False,False,True,False,False,False,0
1,22.38,1.0,61.05,30.666666666666668,False,False,False,True,False,False,True,False,False,False,False,False,0
1,15.18,3.0,80.05,31.566666666666663,False,False,True,False,False,False,False,True,False,False,False,False,0
1,7.91,1.0,37.6,27.633333333333333,False,False,False,True,False,False,False,False,True,False,False,False,0
1,1.07,1.0,9.8,7.266666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.92,1.0,9.3,6.583333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
2,3.5,1.0,31.2,26.916666666666668,False,False,True,False,False,False,False,False,True,False,False,False,0
4,2.68,1.0,15.8,17.483333333333334,False,False,True,False,False,False,True,False,False,False,False,False,0
1,1.71,1.0,14.3,12.5,False,False,True,False,False,False,False,False,True,False,False,False,0
2,2.77,1.0,16.8,17.583333333333332,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.58,1.0,8.3,4.616666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.67,1.0,8.3,5.3,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.41,1.0,7.3,3.4166666666666665,False,False,True,False,False,False,False,False,True,False,False,False,0
2,0.0,1.0,4.55,0.1833333333333333,False,False,False,True,False,False,False,False,False,True,False,False,0
1,2.84,1.0,16.3,14.583333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,6.4,1.0,24.3,16.433333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.2,1.0,14.3,16.366666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
4,11.1,1.0,33.55,18.266666666666666,False,False,False,True,False,False,False,False,False,True,False,False,0
6,1.87,1.0,12.3,9.4,False,False,True,False,False,False,False,False,True,False,False,False,0
1,2.7,1.0,12.8,9.25,False,False,True,False,False,False,False,False,True,False,False,False,0
5,0.48,1.0,7.3,2.933333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
3,0.95,1.0,9.3,6.35,False,False,True,False,False,False,False,False,True,False,False,False,0
2,0.3,1.0,8.3,2.8833333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.2,1.0,7.7,2.283333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
4,1.83,1.0,12.3,9.716666666666669,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.58,1.0,13.8,14.666666666666666,False,False,False,False,False,True,False,False,False,False,False,True,0
1,0.52,1.0,8.8,5.916666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.54,1.0,12.3,10.65,False,False,True,False,False,False,False,False,True,False,False,False,0
1,18.0,2.0,61.85,87.61666666666666,False,False,True,False,False,False,False,False,False,True,False,False,0
1,0.37,1.0,7.3,3.633333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
2,1.41,1.0,12.8,12.05,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.29,1.0,11.8,11.283333333333331,False,False,True,False,False,False,False,False,True,False,False,False,0
4,4.3,1.0,20.3,19.383333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
2,4.0,1.0,17.8,14.9,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.9,1.0,11.3,8.483333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
1,7.06,1.0,32.1,18.316666666666663,False,False,False,True,False,False,False,False,False,False,False,False,0
1,2.05,1.0,12.3,8.716666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
2,0.47,1.0,7.3,2.216666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
1,3.29,1.0,16.8,15.183333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.01,1.0,10.8,9.783333333333331,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.31,1.0,10.8,6.0,False,False,True,False,False,False,False,False,True,False,False,False,0
1,2.09,1.0,19.3,10.333333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.95,1.0,9.3,6.933333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,2.09,1.0,16.3,18.366666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
2,1.08,1.0,12.3,13.35,False,False,True,False,False,False,False,False,True,False,False,False,0
1,2.42,1.0,15.3,16.933333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,2.33,1.0,10.3,8.083333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.6,1.0,11.3,7.35,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.36,1.0,11.3,7.75,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.2,1.0,9.3,4.683333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.1,1.0,9.8,8.216666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.92,1.0,9.3,6.583333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.63,1.0,16.1,11.333333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.91,1.0,10.8,8.15,False,False,True,False,False,False,False,False,True,False,False,False,0
1,2.44,1.0,13.55,13.183333333333334,False,False,False,True,False,False,False,False,False,True,False,False,0
1,0.08,1.0,5.8,0.6833333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.2,1.0,13.3,15.283333333333331,False,False,True,False,False,False,False,False,True,False,False,False,0
2,14.96,1.0,43.1,36.11666666666667,False,False,False,True,False,False,False,False,True,False,False,False,0
1,3.78,1.0,19.3,18.15,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.9,1.0,8.3,3.816666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.14,1.0,10.3,6.283333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.77,1.0,8.3,3.7666666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
2,0.99,1.0,11.8,9.966666666666669,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.61,1.0,9.3,9.15,False,False,True,False,False,False,False,False,True,False,False,False,0
3,3.37,1.0,15.8,12.416666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
1,3.3,1.0,24.2,19.6,False,False,True,False,False,False,False,False,True,False,False,False,0
5,3.2,1.0,16.8,16.45,False,False,True,False,False,False,False,False,True,False,False,False,0
2,4.33,1.0,17.3,11.383333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
3,0.63,1.0,8.3,2.7666666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.69,1.0,12.3,10.0,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.63,1.0,10.8,13.5,False,False,True,False,False,False,False,False,True,False,False,False,0
1,5.43,1.0,24.05,28.1,False,False,False,True,False,False,False,False,False,True,False,False,0
1,0.4,1.0,8.8,5.866666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
5,3.2,1.0,20.8,25.65,False,False,True,False,False,False,False,False,True,False,False,False,0
1,2.0,1.0,11.8,7.733333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.4,1.0,10.8,8.516666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
0,0.0,1.0,0.0,0.8666666666666667,False,False,False,True,False,False,False,False,False,True,False,False,0
1,0.7,1.0,9.3,6.65,False,False,True,False,False,False,False,False,True,False,False,False,0
6,1.7,1.0,3.3,0.5166666666666667,False,False,False,True,False,False,False,False,False,True,False,False,0
1,1.6,1.0,13.3,14.8,False,False,True,False,False,False,False,False,True,False,False,False,0
3,3.1,1.0,16.3,15.133333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.75,1.0,15.3,17.583333333333332,False,False,True,False,False,False,False,False,True,False,False,False,0
1,2.25,1.0,12.8,9.15,False,False,True,False,False,False,False,False,True,False,False,False,0
2,0.94,1.0,9.3,6.183333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.7,1.0,14.3,15.716666666666669,False,False,True,False,False,False,False,False,True,False,False,False,0
2,0.34,1.0,7.8,3.95,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.33,1.0,15.8,19.883333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
1,3.7,1.0,22.3,31.58333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
2,5.76,1.0,27.3,31.08333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.54,1.0,9.8,4.616666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.89,1.0,8.8,3.1,False,False,True,False,False,False,False,False,True,False,False,False,0
2,1.71,1.0,12.8,10.716666666666669,False,False,True,False,False,False,False,False,True,False,False,False,0
1,4.1,1.0,27.8,40.65,False,False,True,False,False,False,False,False,True,False,False,False,0
4,1.6,1.0,11.8,10.866666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
2,2.61,1.0,17.8,22.15,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.52,1.0,8.8,5.916666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.01,1.0,3.3,0.1333333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.23,1.0,10.3,7.516666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.1,1.0,10.8,9.583333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
2,1.17,1.0,11.3,8.166666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
1,4.7,1.0,18.3,17.616666666666667,False,False,False,True,False,False,False,False,False,True,False,False,0
1,1.61,1.0,9.3,9.15,False,False,True,False,False,False,False,False,True,False,False,False,0
1,2.78,1.0,13.8,9.25,False,False,True,False,False,False,False,False,True,False,False,False,0
1,4.3,1.0,16.55,11.9,False,False,False,True,False,False,False,False,False,True,False,False,0
1,1.22,1.0,11.3,10.016666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
2,3.6,1.0,18.3,15.633333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
2,19.31,2.0,63.1,34.11666666666667,False,False,False,True,False,False,False,False,True,False,False,False,0
1,2.85,1.0,16.8,18.316666666666663,False,False,True,False,False,False,False,False,True,False,False,False,0
3,3.33,1.0,18.3,20.383333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.7,1.0,7.3,6.116666666666666,True,False,False,False,False,False,True,False,False,False,False,False,0
1,1.29,1.0,10.8,8.416666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.7,1.0,14.3,15.716666666666669,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.46,1.0,13.8,15.533333333333331,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.0,1.0,4.55,0.3333333333333333,False,False,False,True,False,False,False,False,False,True,False,False,0
1,5.99,1.0,20.05,7.416666666666667,False,False,False,True,False,False,True,False,False,False,False,False,0
1,1.14,1.0,10.3,8.133333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.9,1.0,8.3,3.816666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
4,2.1,1.0,14.8,14.616666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.9,1.0,9.3,5.966666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
5,3.02,1.0,15.3,13.933333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,3.02,1.0,17.3,15.333333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.2,1.0,11.3,9.75,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.1,1.0,10.8,6.516666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
3,1.82,1.0,19.3,26.85,False,False,True,False,False,False,False,False,True,False,False,False,0
1,7.64,1.0,35.6,19.066666666666663,False,False,True,False,False,False,False,False,True,False,False,False,0
1,8.3,1.0,35.85,23.25,False,False,True,False,False,False,True,False,False,False,False,False,0
2,0.03,1.0,5.8,0.15,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.51,1.0,8.3,5.316666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
2,16.3,1.0,46.55,26.53333333333333,False,False,False,True,False,False,True,False,False,False,False,False,0
1,0.63,1.0,7.3,2.933333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
3,2.71,1.0,14.3,12.583333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,5.4,1.0,23.8,22.666666666666668,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.45,1.0,8.3,2.6666666666666665,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.87,1.0,12.3,13.283333333333331,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.28,1.0,13.3,14.6,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.28,1.0,9.3,7.95,False,False,True,False,False,False,False,False,True,False,False,False,0
2,1.33,1.0,9.8,5.683333333333334,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.78,1.0,9.8,9.916666666666666,True,False,False,False,False,False,True,False,False,False,False,False,0
1,1.15,1.0,10.3,7.866666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.77,1.0,8.3,3.7666666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.53,1.0,8.3,3.15,False,False,False,False,False,True,False,False,True,False,False,False,0
1,1.3,1.0,10.3,6.316666666666666,False,False,True,False,False,False,False,False,True,False,False,False,0
4,2.73,1.0,17.3,19.466666666666665,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0.8,1.0,12.3,11.616666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
1,3.0,1.0,16.8,15.85,False,False,True,False,False,False,False,False,True,False,False,False,0
2,0.99,1.0,11.8,9.966666666666669,False,False,True,False,False,False,False,False,True,False,False,False,0
1,4.78,1.0,20.8,20.25,False,False,True,False,False,False,False,False,False,True,False,False,0
1,0.81,1.0,14.7,10.716666666666669,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.4,1.0,9.8,6.016666666666667,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1.06,1.0,9.8,7.733333333333333,False,False,True,False,False,False,False,False,True,False,False,False,0
4,5.02,1.0,22.3,19.75,False,False,True,False,False,False,False,False,True,False,False,False,0
2,0.0,1.0,5.05,0.1,False,False,False,True,False,False,False,False,False,True,False,False,0
1,1.03,1.0,11.2,4.25,False,False,True,False,False,False,False,False,True,False,False,False,0
